-4.709595,0.677094,-2.137238,-0.701562,-1.848962,0,0,,,,,,,
-4.682541,0.734955,-2.019714,-0.699993,-1.844929,0,0,,,,,,,
-4.586548,0.743942,-1.938385,-0.677353,-1.840001,0,0,,,,,,,
-4.574478,0.745926,-1.843948,-0.649552,-1.839549,0,0,,,,,,,
-4.502243,0.763245,-1.797028,-0.629339,-1.809391,0,0,,,,,,,
-4.454315,0.804489,-1.772614,-0.618149,-1.796776,0,0,,,,,,,
-4.329712,0.816605,-1.759354,-0.618041,-1.794375,0,0,,,,,,,
-4.119293,1.072983,-1.52655,-0.60711,-1.779812,0,0,,,,,,,
-4.101273,1.074661,-1.524185,-0.602622,-1.744144,0,0,,,,,,,
-4.050644,1.132385,-1.491104,-0.591503,-1.721629,0,0,,,,,,,
-4.050644,1.132385,-1.481796,-0.589005,-1.704025,0,0,,,,,,,
-3.747589,1.157425,-1.200577,-0.585011,-1.662808,0.010838,0,,,,,,,
-3.736588,1.165253,-1.162048,-0.578117,-1.646491,0.146395,0,,,,,,,
-3.730789,1.165253,-0.97554,-0.532956,-1.637106,0.196609,0,,,,,,,
-3.701385,1.174149,-0.97554,-0.488645,-1.602099,0.196957,0.480463,,,,,,,
-3.693298,1.220581,-0.904144,-0.48555,-1.59783,0.23694,2.167097,,,,,,,
-3.678757,1.231812,-0.897766,-0.469986,-1.583322,0.293145,4.090549,,,,,,,
-3.654984,1.261002,-0.879318,-0.468509,-1.549901,0.332098,5.712921,,,,,,,
-3.620117,1.296432,-0.858063,-0.46811,-1.527523,0.339133,8.69229,,,,,,,
-3.572372,1.356796,-0.797424,-0.456497,-1.44663,0.46704,10.155085,,,,,,,
-3.478851,1.35788,-0.733963,-0.451812,-1.441052,0.505403,10.322044,,,,,,,
-3.478851,1.35788,-0.727554,-0.44516,-1.431681,0.511255,10.67631,,,,,,,
-3.319214,1.38208,-0.711792,-0.440315,-1.396586,0.536015,11.865152,,,,,,,
-3.248566,1.508057,-0.711792,-0.439466,-1.394237,0.578627,13.405704,,,,,,,
-3.199188,1.508057,-0.647812,-0.427551,-1.381212,0.607292,13.702753,,,,,,,
-3.126556,1.702362,-0.642426,-0.42297,-1.3798,0.629596,14.044488,,,,,,,
-3.088684,1.772629,-0.615829,-0.412546,-1.374625,0.662395,15.145562,,,,,,,
-3.035309,1.772629,-0.591705,-0.397176,-1.372637,0.670234,15.954694,,,,,,,
-3.023148,1.82431,-0.46991,-0.357987,-1.357018,0.680294,16.582146,,,,,,,
-2.991882,1.838135,-0.46991,-0.357625,-1.337662,0.688465,16.582146,,,,,,,
-2.980362,1.867905,-0.429016,-0.347294,-1.321664,0.768595,16.834841,,,,,,,
-2.958893,1.88504,-0.391785,-0.344365,-1.315749,0.807031,16.834841,,,,,,,
-2.947052,1.913742,-0.391785,-0.328483,-1.307524,0.847023,16.943151,,,,,,,
-2.869583,1.93045,-0.34346,-0.328043,-1.246284,0.857559,19.368914,,,,,,,
-2.775955,1.943253,-0.305359,-0.326103,-1.225842,0.871525,19.981432,,,,,,,
-2.637833,1.94722,-0.301773,-0.3137,-1.19219,0.899877,19.981432,,,,,,,
-2.630402,1.94722,-0.234695,-0.301271,-1.191784,0.903252,20.754469,,,,,,,
-2.600983,1.956314,-0.179047,-0.296781,-1.165481,0.905372,20.754469,,,,,,,
-2.568924,1.986557,-0.029633,-0.290886,-1.152992,0.978502,23.917738,,,,,,,
-2.32901,1.99527,0.015167,-0.289594,-1.151508,1.019477,25.577671,,,,,,,
-2.311478,2.03215,0.015167,-0.283267,-1.14368,1.027835,26.428625,,,,,,,
-2.311478,2.05838,0.080933,-0.280776,-1.142293,1.033602,26.554152,,,,,,,
-2.225906,2.081802,0.290421,-0.280067,-1.141368,1.052595,27.287903,,,,,,,
-2.171295,2.089752,0.300766,-0.275577,-1.134423,1.057049,27.287903,,,,,,,
-2.171295,2.130737,0.359863,-0.259425,-1.124216,1.080276,28.424971,,,,,,,
-2.020248,2.181351,0.360382,-0.249856,-1.100634,1.101468,28.705181,,,,,,,
-2.008072,2.289764,0.428314,-0.247999,-1.100212,1.138519,28.937504,,,,,,,
-1.887695,2.302444,0.428314,-0.245553,-1.09736,1.145924,30.183306,,,,,,,
-1.884125,2.341217,0.496628,-0.244745,-1.096281,1.157303,30.70014,,,,,,,
-1.551895,2.458649,0.509872,-0.214951,-1.08425,1.167171,30.914454,,,,,,,
-1.532013,2.481049,0.596283,-0.213869,-1.075588,1.175145,30.914454,,,,,,,
-1.485931,2.483582,0.623291,-0.206892,-1.074086,1.203442,32.357384,,,,,,,
-1.464417,2.490189,0.644821,-0.206282,-1.060185,1.208983,33.067867,,,,,,,
-1.347458,2.518158,0.649216,-0.199832,-1.058475,1.214375,33.067867,,,,,,,
-1.291,2.518158,0.675812,-0.198441,-1.006704,1.222864,33.120548,,,,,,,
-1.27948,2.552734,0.682465,-0.186361,-1.002705,1.223952,33.192455,,,,,,,
-1.255905,2.579803,0.686127,-0.182008,-0.999907,1.231749,35.40451,,,,,,,
-1.255905,2.579803,0.749161,-0.175972,-0.999195,1.25329,35.556026,,,,,,,
-1.211792,2.580673,0.749161,-0.175445,-0.984745,1.280237,35.857037,,,,,,,
-1.194199,2.60527,0.807388,-0.175028,-0.969167,1.29241,35.857037,,,,,,,
-1.163849,2.60527,0.896286,-0.173196,-0.963045,1.32646,36.192802,,,,,,,
-1.132751,2.624634,0.929398,-0.146105,-0.959668,1.360613,37.395695,,,,,,,
-1.126297,2.663849,0.961273,-0.118497,-0.958549,1.391969,38.858208,,,,,,,
-1.117401,2.677063,0.998734,-0.105436,-0.947722,1.39305,39.765087,,,,,,,
-1.082062,2.736725,1.148285,-0.073266,-0.946938,1.433669,40.522274,,,,,,,
-1.003555,2.751328,1.177979,-0.069924,-0.94558,1.468904,42.831173,,,,,,,
-0.970642,2.764496,1.177979,-0.058707,-0.9275,1.505936,42.880875,,,,,,,
-0.721756,2.922607,1.215714,-0.045377,-0.920976,1.517367,44.262592,,,,,,,
-0.665482,2.937866,1.22438,-0.041293,-0.895404,1.525638,44.805107,,,,,,,
-0.622452,2.944901,1.328049,-0.027992,-0.893836,1.528899,44.805107,,,,,,,
-0.615021,2.948929,1.338882,-0.027431,-0.885089,1.548175,45.520016,,,,,,,
-0.615021,2.955276,1.363922,-0.023954,-0.882047,1.553583,47.112698,,,,,,,
-0.506302,3.013474,1.400696,0,-0.871224,1.56521,48.088375,,,,,,,
-0.497147,3.013474,1.409332,0,-0.862628,1.581817,49.49057,,,,,,,
-0.303497,3.112778,1.461975,0,-0.846725,1.589828,49.523319,,,,,,,
-0.281158,3.126556,1.521759,0,-0.846188,1.592478,50.970825,,,,,,,
-0.26329,3.178009,1.584106,0,-0.824407,1.605103,54.262501,,,,,,,
-0.256927,3.183304,1.584106,0,-0.818477,1.633345,55.189522,,,,,,,
-0.149628,3.196426,1.594482,0,-0.810119,1.647104,56.565147,,,,,,,
-0.12178,3.200989,1.611389,0,-0.809653,1.649127,56.614216,,,,,,,
-0.111099,3.200989,1.611389,0,-0.795084,1.650393,56.897438,,,,,,,
-0.066238,3.203552,1.633667,0,-0.780939,1.671283,58.243046,,,,,,,
-0.066238,3.240753,1.633667,0,-0.724854,1.671372,58.391293,,,,,,,
0.020294,3.251862,1.656937,0,-0.724854,1.673163,59.540165,,,,,,,
0.020294,3.257477,1.705933,0,-0.721477,1.67384,60.106102,,,,,,,
0.024933,3.29332,1.718994,0,-0.712058,1.72098,61.073059,,,,,,,
0.044235,3.429947,1.762558,0,-0.681587,1.723921,62.703621,,,,,,,
0.06749,3.462418,1.815033,0,-0.677796,1.736763,62.703621,,,,,,,
0.08815,3.462418,1.815033,0,-0.66928,1.740075,65.882996,,,,,,,
0.203842,3.553314,1.885361,0,-0.637696,1.751155,65.882996,,,,,,,
0.299042,3.562317,1.89711,0,-0.630276,1.775055,71.037811,,,,,,,
0.340179,3.622513,1.967743,0.038052,-0.629103,1.77928,72.508659,,,,,,,
0.37384,3.694824,2.13028,0.03832,-0.608537,1.820486,73.203125,,,,,,,
0.380753,3.708755,2.404617,0.041078,-0.580416,1.821105,73.337654,,,,,,,
0.430649,3.935593,2.411179,0.049698,-0.555368,1.822219,75.613449,,,,,,,
0.465866,3.936462,2.510391,0.054092,-0.548526,1.822618,75.613449,,,,,,,
0.547958,4.077087,2.594559,0.056218,-0.537832,1.837676,75.670586,,,,,,,
0.657562,4.140015,2.634018,0.05668,-0.524767,1.838251,77.158531,,,,,,,
0.695938,4.1474,2.64238,0.058115,-0.513451,1.865735,78.883621,,,,,,,
0.77951,4.147507,2.645599,0.071947,-0.492559,1.869772,79.213585,,,,,,,
0.894684,4.161972,2.662674,0.071947,-0.465655,1.879053,80.03698,,,,,,,
0.894684,4.192383,2.768448,0.081034,-0.443678,1.879107,82.319641,,,,,,,
0.968323,4.250687,2.989532,0.081501,-0.435297,1.887727,84.361534,,,,,,,
0.990738,4.281509,2.996536,0.083034,-0.32117,1.898354,85.482338,,,,,,,
1.239471,4.329468,3.013321,0.091803,-0.315954,1.911567,85.877472,,,,,,,
1.262955,4.381699,3.030853,0.092124,-0.301087,1.923822,89.59491,,,,,,,
1.33696,4.442795,3.034073,0.111336,-0.266326,1.946987,90.576233,,,,,,,
1.345215,4.442795,3.284317,0.112085,-0.258766,1.994708,94.18959,,,,,,,
1.345215,4.458038,3.359055,0.112772,-0.208824,1.998622,94.18959,,,,,,,
1.415375,4.473068,3.359055,0.115617,-0.200239,1.999304,94.693481,,,,,,,
1.449112,4.475189,3.386948,0.119015,-0.122804,2.003759,95.615761,,,,,,,
1.562317,4.537628,3.40802,0.119494,-0.120487,2.006512,95.930573,,,,,,,
1.600281,4.735474,3.417755,0.125483,-0.090192,2.008586,95.930573,,,,,,,
1.655807,4.803329,3.464386,0.155131,-0.072027,2.009285,96.71933,,,,,,,
1.737717,4.991013,3.503067,0.182093,-0.013816,2.018312,98.079643,,,,,,,
1.737717,5.103134,3.560013,0.18385,-0.004094,2.025369,98.803558,,,,,,,
1.821136,5.203888,3.581528,0.19404,0,2.035351,104.213547,,,,,,,
1.835526,5.241333,3.652191,0.225826,0,2.045231,104.608704,,,,,,,
1.835526,5.303009,3.665573,0.227682,0,2.054148,106.406845,,,,,,,
1.88089,5.303009,3.803406,0.232402,0,2.055427,106.647064,,,,,,,
1.905579,5.321564,3.837585,0.23532,0,2.056094,108.766777,,,,,,,
1.972885,5.321564,3.837769,0.239597,0,2.059687,108.766777,,,,,,,
2.047531,5.37561,4.007492,0.250895,0,2.059687,108.923569,,,,,,,
2.048157,5.392883,4.019196,0.274989,0,2.06124,111.660797,,,,,,,
2.056152,5.448959,4.070572,0.276187,0,2.062174,117.065109,,,,,,,
2.137558,5.495422,4.073349,0.295776,0,2.063144,123.802277,,,,,,,
2.159897,5.78653,4.139694,0.297851,0,2.101166,129.034653,,,,,,,
2.195724,5.835098,4.185776,0.302342,0,2.11556,132.227066,,,,,,,
2.195724,5.941422,4.195679,0.304818,0,2.116235,137.524277,,,,,,,
2.256668,6.036972,4.39238,0.324455,0,2.117132,137.668671,,,,,,,
2.256668,6.072433,4.503128,0.334037,0,2.12171,148.186966,,,,,,,
2.408737,6.072433,4.558716,0.344118,0,2.121795,149.236481,,,,,,,
2.477249,6.159409,4.81691,0.345446,0,2.126205,150.781433,,,,,,,
2.654068,6.166885,4.823807,0.349058,0,2.132192,150.781433,,,,,,,
2.729324,6.218628,4.843033,0.376677,0,2.137523,150.781433,,,,,,,
2.778366,6.30426,4.896393,0.398172,0.018523,2.13996,151.375488,,,,,,,
2.815948,6.354004,4.949219,0.40004,0.027093,2.155333,154.500061,,,,,,,
2.828354,6.354004,4.95993,0.403528,0.028165,2.161767,155.110229,,,,,,,
2.828354,6.605484,4.95993,0.409362,0.042951,2.176004,158.996704,,,,,,,
2.841614,6.90834,5.006378,0.410975,0.082883,2.17863,159.812103,,,,,,,
2.903473,6.9711,5.06041,0.41276,0.08603,2.179396,160.027328,,,,,,,
2.944321,7.079987,5.06041,0.416313,0.095894,2.195233,160.62851,,,,,,,
3.086761,7.080841,5.159225,0.423167,0.121824,2.212981,160.660141,,,,,,,
3.086761,7.210953,5.419296,0.424852,0.125848,2.242119,160.815445,,,,,,,
3.142044,7.32196,5.73114,0.429262,0.165344,2.243979,164.483994,,,,,,,
3.142044,7.368835,5.827057,0.443986,0.200425,2.262249,166.595261,,,,,,,
3.36412,7.426315,5.903854,0.468148,0.226331,2.266307,175.294449,,,,,,,
3.377289,7.462799,5.975861,0.50076,0.230495,2.27229,175.585754,,,,,,,
3.377289,7.462799,6.011871,0.506516,0.25502,2.276481,176.358917,,,,,,,
3.397919,7.530518,6.080994,0.511171,0.278961,2.293068,176.746216,,,,,,,
3.597244,7.722931,6.081451,0.530844,0.340085,2.310967,176.784073,,,,,,,
3.758026,7.762665,6.10582,0.534733,0.340504,2.380877,178.731949,,,,,,,
3.758026,7.803543,6.136902,0.549526,0.359604,2.384771,179.610275,,,,,,,
3.781128,7.807816,6.261658,0.560367,0.377971,2.38702,180.207001,,,,,,,
3.959045,7.834442,6.372559,0.562713,0.378803,2.405662,181.24939,,,,,,,
4.064926,7.845215,6.44458,0.565189,0.39479,2.425565,188.555054,,,,,,,
4.115738,7.849457,6.454773,0.567529,0.407069,2.44636,188.555054,,,,,,,
4.335724,7.850037,6.454773,0.598633,0.421677,2.454769,194.72554,,,,,,,
4.449875,7.850037,6.490982,0.605091,0.455335,2.45975,194.733032,,,,,,,
4.487122,7.864532,6.524307,0.610382,0.495389,2.468065,195.946396,,,,,,,
4.496887,7.868393,6.524307,0.613612,0.539026,2.491585,195.946396,,,,,,,
4.535767,7.871552,6.575073,0.616553,0.559867,2.496642,197.515579,,,,,,,
4.806747,7.88092,6.623215,0.618034,0.568028,2.503823,198.230972,,,,,,,
4.814117,7.88092,6.644653,0.640972,0.583034,2.517688,200.787582,,,,,,,
4.979568,7.888916,6.64978,0.659076,0.627383,2.544389,217.929413,,,,,,,
5.000137,7.890305,6.67247,0.659291,0.640058,2.54945,220.300171,,,,,,,
5.037125,7.8918,6.913376,0.670614,0.671436,2.552603,235.761307,,,,,,,
5.17099,7.907135,6.962784,0.671117,0.684112,2.553317,251.105103,,,,,,,
5.21489,7.920563,7.073685,0.673503,0.742533,2.558221,258.174988,,,,,,,
5.307709,7.972031,7.313141,0.677409,0.742967,2.560356,263.977356,,,,,,,
5.333893,7.972031,7.52124,0.680554,0.756673,2.602607,277.289673,,,,,,,
5.415695,7.987,7.683655,0.716219,0.767562,2.620748,284.30423,,,,,,,
5.531631,7.990311,7.826019,0.726799,0.781429,2.621325,292.609253,,,,,,,
5.74115,8.001099,7.886978,0.727487,0.831728,2.622488,302.827911,,,,,,,
5.893448,8.002884,7.948914,0.746527,0.901215,2.628119,302.827911,,,,,,,
5.896729,8.021591,7.98053,0.763681,0.915816,2.645268,304.027802,,,,,,,
5.896729,8.021591,7.988281,0.789846,0.957207,2.654644,304.181885,,,,,,,
6.003906,8.031204,7.988281,0.798537,0.995085,2.674659,311.987976,,,,,,,
6.078812,8.032578,7.995331,0.829921,0.997501,2.679078,322.909271,,,,,,,
6.249939,8.047653,8.003082,0.844168,1.002857,2.714245,322.909271,,,,,,,
6.360703,8.060684,8.003082,0.868502,1.148511,2.71858,323.373199,,,,,,,
6.560867,8.072769,8.013367,0.874341,1.169116,2.738586,324.800446,,,,,,,
6.603745,8.110046,8.017395,0.881802,1.296291,2.740473,325.425934,,,,,,,
6.603745,8.110046,8.020508,0.887253,1.321218,2.758656,329.626801,,,,,,,
6.807846,8.116318,8.023956,0.889635,1.367176,2.781976,333.444122,,,,,,,
6.879166,8.132019,8.023956,0.909647,1.401846,2.800026,333.444122,,,,,,,
6.879166,8.152939,8.025009,0.944038,1.41183,2.814553,334.839966,,,,,,,
6.920715,8.158127,8.025009,0.94622,1.413364,2.831863,341.135437,,,,,,,
7.503632,8.162247,8.039948,0.963604,1.498742,2.834764,349.353821,,,,,,,
7.503632,8.172531,8.044571,0.97981,1.633225,2.871998,349.353821,,,,,,,
7.608337,8.191544,8.055069,1.044083,1.737166,2.876264,350.181488,,,,,,,
7.608337,8.195145,8.056992,1.057401,1.942863,2.885178,350.557892,,,,,,,
7.768356,8.224457,8.059326,1.074694,1.963674,2.90112,350.557892,,,,,,,
7.780991,8.228485,8.063675,1.079594,1.989512,2.925454,352.364471,,,,,,,
7.780991,8.236877,8.078339,1.104064,2.147821,2.961947,354.393921,,,,,,,
7.790405,8.256317,8.080688,1.126927,2.298625,2.962705,355.693939,,,,,,,
7.793884,8.260818,8.089493,1.250441,2.4365,2.995646,355.889893,,,,,,,
7.793884,8.267166,8.102356,1.283388,2.558127,3.007791,356.436157,,,,,,,
7.832275,8.293457,8.1035,1.31526,2.946285,3.007923,359.511505,,,,,,,
7.927444,8.314087,8.104843,1.32831,2.95974,3.084501,359.963776,,,,,,,
7.927444,8.339172,8.119293,1.418186,3.04465,3.09758,359.963776,,,,,,,
